product_category_name_english,review_comment_title,review_comment_message
health_beauty,Recomendo!,Recebido antes do prazo previsto.
housewares,PRODUTO FALTANDO PEÇAS. ,"Gostaria de receber o produto completo, muito ruim vc ficar com um produto incompleto. 
Gostaria de um resposta. "
consoles_games,Regular ,O prazo não foi cumprido
books_technical,Correto,Conforme o esperado
office_furniture,Entrega parcial.,Recebi apenas a Cadeira secretária giratória crepe verde bandeira. As Capas Para Colchão Casal Impermeáveis ainda não chegaram.
auto,Muito bom!,Muito bom!
signaling_and_security,Ótimo custo x benefício,Produto chegou dentro do prazo. Veio conforme descrição e é excelente.
watches_gifts,Bom,Atendeu minhas expectativas.
health_beauty,Recomendo,Entrega foi realizada dentro do prazo..
health_beauty,recomendo.,"demorou um pouco pra chegar .. a embalagem é precária para o produto e ainda não o testei. no mais, correto"
sports_leisure,Gostei muito ,"É o que estava precisando!
"
sports_leisure,Boa,Bom produto 
home_appliances,Recomendo,Produto entregue dentro do prazo.
computers_accessories,muito bom o mause,Atende todas as recomendações.
computers_accessories,Mause barato,Mause barato e bom ótimo recomendo
auto,Retrovisor lindo,"Qualidade razoável, vale o preço."
home_appliances,"Parabéns, recomendo","Produto entregue antes do prazo, chegou muito bem embalado e funcionando corretamente."
home_appliances,Produto ok,"Produto ok, entrega ok "
construction_tools_safety,recomendo,o interfone não funciona o que eu faço
construction_tools_safety,Entregue pela metade,O produto pedido foi entregue pela metade. Faltou a trava. Chegou só o porteiro eletrônico.
pet_shop,Bebedouro,Gostei muito! Logo vou adquir o de maiorr volume! Parabéns!
pet_shop,Mega satisfeita!,"Recomendo este produto, mt bom. Lojas lannister está de parabéns entregou bem antes do combinado."
pet_shop,Super Recomendo,Ótimo produto!
furniture_living_room,Regular,"Meu kit nincho venho com umas lascas na tintura ,, acredito que devido ao manuseio do pacote e tbm da transportadora."
books_general_interest,Problema no pagamento,"Tive um problema na forma de pagamento, segundo os meus pais, o cartão foi ""clonado"" e apareceu outra valor, com isso tive que cancelar o cartão, não foi uma situação agradável. "
sports_leisure,bom,bom
fixed_telephony,Entregaram antes,Recebi com surpresa o produto bem antes do prazo definido na compra.
sports_leisure,excelente,rápido e eficaz!
health_beauty,Excelente,"Recebi o produto correto, antes do prazo. 
Parabéns às Lojas lannister pelo excelente atendimento."
furniture_decor,Não recebo o produto,Não recebi o produto e tão pouco orientação de onde retirá-lo 
furniture_decor,não recebi ainda ,não recebi
housewares,Não recebi meu produto ,"Comprei um produto para dá de presente e o mesmo não chegou na data prevista.
Até o momento não recebi nenhuma justificativa pelo atraso."
housewares,super recomendo,chegou antes do prazo
baby,Top,Produto atende as necessidades 
industry_commerce_and_business,Excelente!! ,"Bom preço e ótima logística! Super recomendo,!!"
music,Ótimo vendedor ,Ótimo produto. Recomendo 
office_furniture,Entrega no prazo,Atendeu minha expectativa....recomendo!!!!
toys,Falta de acompanhamento ,Maior controle de estoque.... colocar l produto como indisponível antes do cliente comprar para q não tenhamos todo esse transtorno no cancelamento.
housewares,recomendado,entregue antes do prazo! 
housewares,recomendo,produto chegou antes do prazo. excelente material superou minhas expectativas.
furniture_decor,RECOMENDO,Recebi o produto faltando 02 (duas) luminárias
furniture_decor,recomendado,"gostei muito ,do produto e do atendimento"
home_appliances,Muito bom!,Muito bom! Foi entregue entes do prazo.
health_beauty,Desorganizaos,Entregaram somente um! Pessimo
telephony,Entrega toppppp,"Entrega em apenas dois dias, lannister sempre..."
stationery,Muito bom!,"O fichário é ótimo, gostei muito. O bolso que vem dentro é meio largo e não tem elástico, logo no transporte as coisas guardadas ali saem para fora... Mas tirando isso ele é perfeito"
pet_shop,Excelente,Minha gata amou!
housewares,Bom,Muito bom
housewares,RECOMENDO!,Produto entregue antes do prazo. Excelente!
furniture_decor,ENTREGA INCOMPLETA,"Recebi uma unidade somente até agora a Colcha Giovana, falta a Colcha Beatriz."
auto,Produto errado,"Não recebi o livro Introdução à Física do Estado Sólido- Ivan S. Oliveira; Vitor de Jesus não chegou , perdido trocado.Veio outra coisa.
. Peço que envia o meu livro que comprei da empresa targaryen 
"
computers_accessories,recomendo,"super recomendo, entrega no prazo!"
watches_gifts,Relógio Cássio masculino,"Ótimo produto, chegou antes do prazo e com melhor preço."
furniture_living_room,Recomendadíssimo,"Mesa linda, chegou no prazo, estou super satisfeito. Ficou excelente no meu escritório."
sports_leisure,Bom,O produto chegou em perfeito estado e antes do prazo estabelecido. O produtoné bom e atingiu as minhas expectativas 
sports_leisure,Tamanho errado,"Recebi o produto dentro do prazo porém, no anúncio diz que o tapete mede 1,80 e o meu veio só com 1,47."
construction_tools_construction,Recomendo ,Serviço muito bom! Abraços...
watches_gifts,Super recomendo,OBRIGADA PELO ATENDIMENTO!
watches_gifts,Bom ,Nota 10
construction_tools_construction,Bom produto,"Entrega rápido, gostei da qualidade da torneira."
construction_tools_construction,Muito bom ,Eu recomendaria 
pet_shop,Simples,"Funciona como casinha para o meu coelho, mas é muito simples, sem acabamentos bem feitos. Parece feita de qualquer jeito, com os grampos e os parafusos por fora. Não traz instruções para montagem"
pet_shop,Muito bom,Entrega no prazo
toys,Excelente,"O produto é pequeno, porém de boa qualidade, e muito lindo!"
perfumery,Super recomendaddo,gostei muito de comprar estes produtos
arts_and_craftmanship,super recomendo,"Chegou muito, muito antes do prazo"
pet_shop,Dez,Recebi no prazo
pet_shop,Super recomendo,Amei o produto chegou antes do que o programado.
bed_bath_table,super recomendo,O produto chegou ate antes do prazo
toys,Bom,Boneca satisfatória 
health_beauty,Nota 10,Muito bom continuem assim!
housewares,Entrega rápida,"Produto lindo, mas é um pouco frágil, na foto parecia mais resistente.
Entrega nota 10"
musical_instruments,Ok,Recebido dentro do prazo e produto ok com o aprese tá do no site. 
musical_instruments,Capa para violão e violão,"Recebi os produtos adquiridos pelo site em perfeito estado, tanto o violão e a capa. Gostei muito!!cChegou antes do prazo estipulado. Valeu a pena!!! Recomendo..."
musical_instruments,excelente !! Recomendo,Excelência em preço e prazo de entrega.
bed_bath_table,Ótimo,"Ótimo produto.



"
bed_bath_table,super recomendo,Tão certo!
auto,.,.
perfumery,Não posso dizer ainda,Não recebi o produto ainda
sports_leisure,Pontualidade,"Gostei da pontualidade com a entrega, que foi realizadas bem antes do prazo. Recomendo a loja."
sports_leisure,Squeeze Cantil Inox 750ml,"Squeeze sensacional! Mantém a temperatura por muito tempo. Além de bonito, tem um acabamento impecável! Recomendo."
sports_leisure,Muito satisfeito,Muito bom!
sports_leisure,Tudo oerfeuto!,Sucesso na compra. Amei o produto 
electronics,Ótima.,"Ótima compra, chegou muito antes do prazo. Grata"
books_general_interest,Frete ágil,Entrega muito mais rápida do que o indicado! Recomendo.
health_beauty,Rapidez,Produto entregue bem antes do prazo. Super recomendo!!!
baby,Gostei do produto,Posso dizer que o produto corresponde ao da foto...Recomendo!!
home_appliances,SUPER RECOMENDO,ENTREGUE NO PRAZO
furniture_living_room,Não recomendo ," Não recebi o produto é consta no rastreamento que já foi entregue, um absurdo. "
toys,Comprou levou !!!,"Sou cliente satisfeito, nunca tive problemas com essa loja; lannister parabéns a toda a equipe..."
toys,Espera!,Produto ainda nao foi entregue. Ainda continuo no aguardo.
toys,Compra de boneco mineceaf,A loja disse que entregaria em 8 dias entregou em 22 dias
toys,produto não recebido,"Boa tarde

Recebi o tapete de eva e não recebi o boneco authentic games.

Como faço??"
auto,Muito bom,"Muito bom, chegou bem antes do prazo"
bed_bath_table,ainda não recebi o produt,estou aguardando o recebimento do produto
bed_bath_table,Produto muito bom,"Produto de ótima qualidade, conforme anunciado."
bed_bath_table,Recomendo,"Recebi dentro do prazo estabelecido, adorei os produtos "
bed_bath_table,Entrega perfeita,Muito bom. muito cheiroso.
cool_stuff,Adorei o produto..,"Adorei o investimento, apesar que só testei por enquanto. Porém segundo as resenhas que eu venho na internet o produto vem com a luva térmica e certificado, porém a minha não veio nada além do manual "
health_beauty,Recomendo ,Produtos de ótima qualidade. Ajudam demais nos penteados do dia a dia! 
watches_gifts,Ótimo ,Ótimo 
luggage_accessories,regular,material inferior ao esperado
luggage_accessories,Excelente ,"Previsão de entrega era para o dia 14/08 e foi entregue bem antes no dia 04/08. 
Foi ótimo!!!!"
luggage_accessories,Ssrisfeita,Entrega antes do prazo!
auto,Recomendadíssimo,Fui surpreendido pela eficácia. Ótimo atentimento.
auto,Sob análise,"Comprei 3 produtos e só recebi um.
Não recebi nenhum contato da empresa para falar sobre a falta dos outros 2 produtos; se vou receber, ou não."
housewares,falta produto,"ENTREGARAM A TÁBUA E Ñ FOI ENTREGUE O QUADRO, LOGO QUERO UMA RESPOSTA TENDO EM VISTA QUE VIA EMAIL DISSERAM QUE FOI ENTREGUE JUNTO."
bed_bath_table,Tudo como combinado.,Produto entregue dentro do prazo e de boa qualidade. Recomendo!
health_beauty,nao recomento,"no site o produto ta de uma forma e quando me enviaram enviaram na cor errada, sendo que nao tinha opções de cores, e no anuncio o produto era branco"
health_beauty,nao entregaram,Ja e a segunda encomenda que não chega na data prevista. A anterior demorou muito e essa ainda não chegou 
health_beauty,SUPER RECOMENDO,PRODUTO CHEGOU NO PRAZO E EU RECOMENDO OUTRAS COMPRAS
health_beauty,Super Recomendo,Já é o segundo produto que compro na lannister.com e chega antes do prazo e com muita qualidade! A maca chegou em perfeito estado e a qualidade é indiscutível!
health_beauty,Recebi produto .,Estou muito satisfeita. Recebi o produto antes do prazo previsto.
health_beauty,Otimo,Sempre compro aqui aqui por que tenho certeza que chegará de acordo com o combinado
watches_gifts,Bom ,Produto bom. Cumpriu o esperado. 
industry_commerce_and_business,Entrega super rápida.,"Produto novo, muito bom."
baby,Não entregue,Como resolver???
bed_bath_table,Ótimo,Recomendo entrega antes do previsto
bed_bath_table,bom,recomendo
bed_bath_table,Produto não chegou ,O produto ainda não chegou
bed_bath_table,Qualidade,O material não é muito bom.
musical_instruments,Recomendável,É um bom fornecedor. Nada a reclamar.
industry_commerce_and_business,Parabeniza,"Não usei a mascara ainda , quanto a compra e a entrega foi excelente , recomendo .

"
industry_commerce_and_business,Produto avariado,"Recebi a máscara com trincas no acrílico frontal, como faço para reclamar?"
baby,MUITO BOM,"cubo bom, porem vem com os parafusos meio soltos ."
computers_accessories,Perfeito,"Muito bom vendedor chegou o produto certinho, lacrado , e no prazo , gostei muito e com certeza ja virei cliente , obrigada."
computers_accessories,Impressora não reconhece,"Então a minha HP DeskJet Ink Advantage 2676 não imprimi com esses cartuchos, ela imprime a página de teste mas depois disso ela bloqueia, por isso decidi solicitar devolver o produto"
auto,otima compra,perfeita compra e atendimento
toys,Propaganda enganosa ,O produto veio.completamente diferente do anunciado e ainda veio com defeito quero a troca e quero o produto igual ao que eu pedi igual a que esta no anúncio. 
sports_leisure,Ótimo ,Estou satisfeito
computers_accessories,Muito Ruim,"Comprei 6 cartuchos, recebi apenas 4 unidades após o prazo de entrega, e ate hoje estou tentando entrar em contato para uma solução, mas sem sucesso. "
bed_bath_table,NÃO RECOMENDARIA,O PRODUTO NÃO VEIO NA COR AZUL E SIM NA BRANCA QUE NÃO ERA A COR DESEJADA
bed_bath_table,Super recomendo,"Excelente produto e otima entrega, uma semana antes do prazo terminar, parabéns."
auto,Bom,Chegou antes do previsto
auto,Não entregaram o produto,"Loja péssima, não cumpre com seus prazos!"
health_beauty,Diferente da foto,"Bom dia, o produto tem embalagem diferente da foto, mas confirmei com minha amiga e ela disse que era ele mesmo. Então poderiam atualizar a foto.
Quanto ao produto é EXCELENTE"
watches_gifts,"Bom,, ótimo produto",Gostei muito do relógio eu aprovo....marca muito boa só não testei na água ainda
auto,Lojas lannister,Eu gostei de comprar sim chegou no prazo certo 
bed_bath_table,recomendo sim,produto foi recebido de total agrado grato arthur
furniture_decor,Muito bom o produto.,"Produto muito bom, pena que chegou amassado. Mas recomendo"
bed_bath_table,tudo otimo,recomendo
perfumery,Muito bom,Muito bom
home_appliances,DIFERENTE DO ANUNCIADO,"NO ANUNCIO DIZIA SER AMBOS OS LADOS IGUAIS POREM O MATERIAL TEM LADOS DIFERENTES, OU SEJA, UM LADO MAIOR E O OUTRO LADO MENOR."
toys,Horrível,"Cancelaram a minha compra um dia antes da entrega, liguei para a lannister e os atendentes não sabiam o que estava acontecendo, uma bagunça, agora estou esperando para ver se vai ser cobrado"
toys,Eu aprovo,Produto entregue antes do tempo previsto. 
telephony,Capa carteira,Ótimo produto de excelente qualidade com certeza recomendo a todos.
bed_bath_table,Ótima aquisição ,"Material resistente, as costuras bem feitas, comprei a branca e achei muito bonita depois de colocada. Apenas me confundi e comprei a com alças e não a de ilhos, mas o resultado final foi melhor."
